1.22497	0.18836
-1.16717	0.201844
0.167735	0.393298
0.748357	0.301453
0.376183	0.371622
-0.0267796	0.398726
0.886452	0.269276
0.0697771	0.3979
1.10109	0.217551
-2.21282	0.0344787
-0.119956	0.39601
1.03333	0.233865
0.32965	0.377775
-1.23017	0.187161
-1.23714	0.18556
-0.582441	0.33664
-0.684747	0.315511
-3.25634	0.00198724
0.0758286	0.397724
-0.665838	0.319566
0.994652	0.24322
-0.280188	0.383516
0.656402	0.321566
1.38493	0.152876
-1.19847	0.194506
0.875537	0.271877
0.279243	0.383617
0.542087	0.344366
0.138178	0.39508
-0.326486	0.378168
-2.10073	0.0439078
-0.372014	0.372202
-0.139807	0.39499
-0.270422	0.384549
0.971795	0.248748
0.932759	0.258169
-0.422601	0.364796
0.330835	0.377627
0.488946	0.35393
1.25178	0.18221
-1.72131	0.0906651
0.118202	0.396093
0.0265017	0.398729
0.734566	0.304552
0.33464	0.37715
0.771597	0.296176
-0.207923	0.39034
-0.861494	0.275214
-0.331466	0.377549
-0.0370695	0.398595
1.41032	0.147545
1.63085	0.105508
0.925824	0.259838
-1.18802	0.196947
-0.326017	0.378225
-0.693124	0.313696
0.318814	0.379105
-0.399965	0.368208
1.45591	0.138213
-0.890126	0.268398
-0.543071	0.344182
1.06022	0.227376
0.632214	0.326617
1.11814	0.213475
-1.24279	0.184265
-0.0229719	0.398764
0.497849	0.352379
-0.682449	0.316008
-1.4056	0.148529
0.128089	0.395611
-0.852381	0.277371
1.92408	0.0626518
-1.64173	0.103647
0.530222	0.346564
-1.0435	0.231409
-0.61935	0.329256
-0.885159	0.269584
1.04809	0.230302
1.2172	0.190157
-0.479598	0.355536
-1.07562	0.223666
0.31452	0.379621
0.328714	0.377892
-1.49866	0.129754
-1.28007	0.175799
-0.604404	0.332281
0.547153	0.343417
0.0696311	0.397904
-0.410249	0.366677
1.56392	0.117414
1.36073	0.15804
0.786563	0.292743
-0.192041	0.391582
0.462452	0.358419
0.895969	0.267001
-1.04635	0.23072
0.428131	0.363939
1.45873	0.137647
0.164567	0.393505
0.962178	0.251072
-0.552241	0.342458
-1.79708	0.0793515
0.688003	0.314807
0.133649	0.395323
0.441968	0.361755
-1.36215	0.157734
-0.185664	0.392054
-0.42282	0.364762
0.778946	0.294493
-0.721044	0.307564
0.0925385	0.397165
0.79681	0.290377
-0.334185	0.377207
-0.358341	0.374065
-0.555522	0.341836
0.0773633	0.397678
0.481308	0.355244
1.57526	0.115343
1.85771	0.0710291
-0.897881	0.266544
-1.14863	0.206223
-0.345175	0.375802
0.652572	0.322373
0.999843	0.241964
-1.47085	0.135224
1.02366	0.236203
0.147422	0.394559
-0.151891	0.394295
-0.0185426	0.398801
0.506673	0.350821
-0.423789	0.364613
-1.28373	0.174977
0.629049	0.327269
0.135035	0.395249
-1.65286	0.101765
0.370537	0.372406
-1.39754	0.150216
-0.125268	0.395752
-0.275228	0.384045
0.129295	0.395549
0.183386	0.392218
0.398751	0.368387
1.08693	0.220948
-0.549307	0.343012
-1.45295	0.138809
2.12418	0.0417864
-1.87236	0.0691154
0.00798516	0.398857
0.920385	0.261146
-1.43584	0.142283
-0.256868	0.385925
-1.09782	0.218336
0.0851478	0.397426
0.383402	0.370605
0.0419798	0.398518
-0.365176	0.373141
-1.16542	0.202255
0.450739	0.360341
0.483148	0.354929
-0.246197	0.386962
0.920455	0.261129
-1.04056	0.23212
0.061951	0.398105
1.14	0.20827
-0.597603	0.333642
-1.19833	0.19454
0.441414	0.361843
0.378766	0.37126
-1.75196	0.0859655
0.945819	0.255021
-0.298227	0.38152
-0.115923	0.396198
-0.289367	0.382515
1.72749	0.0897052
0.973869	0.248247
0.716215	0.308633
0.330909	0.377618
1.30852	0.169445
-1.52127	0.1254
-0.0995346	0.396898
-0.268668	0.38473
1.39437	0.150883
0.852867	0.277256
-1.61413	0.10841
0.104573	0.396694
1.11947	0.213156
0.328876	0.377872
0.503265	0.351425
0.415469	0.365888
-0.00460585	0.398865
0.899962	0.266046
0.295126	0.381872
-0.805409	0.288384
-0.0269891	0.398724
0.212588	0.389957
-2.4141	0.0216434
0.828023	0.283106
0.933634	0.257958
-0.229943	0.388463
1.14299	0.20756
0.43779	0.36242
0.980699	0.246595
0.875152	0.271969
0.252719	0.386333
-0.126536	0.395689
0.856911	0.2763
1.33128	0.16443
-0.149197	0.394455
0.61451	0.330241
1.35348	0.159601
0.422347	0.364835
0.408317	0.366967
-0.449219	0.360588
0.756742	0.299557
0.501934	0.35166
-0.931834	0.258392
-0.138213	0.395078
3.31041	0.00160789
0.356759	0.374277
0.755556	0.299826
-0.160979	0.393735
0.359483	0.373912
0.448997	0.360624
-0.824372	0.283962
0.473683	0.35654
1.26429	0.179363
0.730982	0.305352
0.0526278	0.398317
0.100778	0.396849
0.0982197	0.39695
0.392295	0.369328
1.11044	0.215315
0.130186	0.395504
-0.943723	0.255527
-0.86093	0.275347
1.20758	0.192387
0.248253	0.386766
-0.446091	0.361093
-0.886312	0.269309
1.30357	0.170542
-0.216551	0.389626
-0.811022	0.287079
0.237642	0.387764
-0.041884	0.39852
1.14032	0.208193
-0.382976	0.370665
0.139475	0.395009
0.948638	0.254341
-0.250611	0.386538
0.71467	0.308974
-0.0867781	0.39737
-0.0143961	0.398828
-2.8784	0.00633474
-1.00231	0.241368
-1.29311	0.172874
1.17735	0.199449
1.11936	0.213184
-0.497071	0.352515
-1.18686	0.19722
1.04531	0.230973
1.57622	0.115168
-0.209601	0.390203
-1.8916	0.0666566
1.03371	0.233775
0.303498	0.380916
0.216922	0.389594
0.757823	0.299312
-0.221746	0.389182
0.623012	0.328508
-0.430352	0.363592
0.091007	0.397221
0.795709	0.290632
-1.70982	0.0924709
2.15291	0.0392964
-1.58858	0.112937
1.18502	0.19765
-1.55057	0.119881
-0.301447	0.381152
0.216366	0.389641
-0.218806	0.389435
1.52118	0.125416
0.316106	0.379431
1.83817	0.0736407
0.814074	0.286367
0.674588	0.317698
0.124729	0.395779
0.304949	0.380748
0.027165	0.398722
2.44156	0.0202473
-0.310584	0.380088
-0.548848	0.343098
0.508485	0.350498
-0.716712	0.308523
1.55103	0.119795
1.11	0.215418
-1.50523	0.128481
-0.565715	0.339888
0.351918	0.374919
-1.80983	0.0775471
0.422682	0.364784
-0.4775	0.355893
-0.849669	0.278012
0.320033	0.378957
-0.14285	0.39482
-1.45271	0.138857
0.180958	0.392392
0.813294	0.286549
0.0146817	0.398826
1.36276	0.157602
-1.45498	0.138401
-0.853588	0.277086
0.301797	0.381112
0.272224	0.384361
-0.109146	0.396501
-0.413324	0.366213
1.40916	0.147787
1.4646	0.13647
-0.880442	0.270709
-0.452267	0.360093
0.500423	0.351927
0.297697	0.381581
1.23952	0.185014
1.47315	0.134767
-0.190148	0.391723
-1.54792	0.120374
-0.28681	0.382797
1.49444	0.130576
1.70187	0.0937338
0.355718	0.374416
-0.178451	0.392569
-1.61336	0.108545
0.749503	0.301195
-0.373388	0.372011
-0.545203	0.343783
0.721199	0.307529
0.676615	0.317263
-0.81105	0.287072
1.79439	0.0797351
0.172885	0.392953
0.373746	0.371962
-0.333423	0.377303
1.67884	0.097454
-0.92732	0.259478
0.036308	0.398607
1.39341	0.151085
-0.361314	0.373665
-0.286191	0.382865
1.68272	0.0968202
-0.274766	0.384093
-3.20631	0.00233596
-0.0923328	0.397173
0.536231	0.345455
-0.480038	0.355461
0.40938	0.366808
-0.680745	0.316375
-1.8158	0.0767132
-0.0483277	0.398404
0.642412	0.324501
0.702352	0.311683
2.32905	0.0264805
1.03837	0.232649
-0.427228	0.364079
-0.722454	0.307251
-0.0693706	0.397911
0.936863	0.25718
1.26035	0.180259
-1.53862	0.122114
0.348967	0.375307
-1.67193	0.098589
0.681947	0.316116
0.493175	0.353196
1.22987	0.187231
-1.233	0.186512
0.750153	0.301048
1.30189	0.170917
-1.02583	0.235678
1.29585	0.172262
-0.90577	0.264654
-0.47842	0.355737
0.615424	0.330056
-0.575418	0.338012
1.35729	0.15878
1.62894	0.105839
0.563416	0.34033
1.16215	0.203027
-0.562685	0.34047
-1.31334	0.168377
-0.450397	0.360397
-0.0760274	0.397718
0.0432338	0.398497
-0.602826	0.332598
-1.87217	0.0691388
1.25136	0.182305
0.865673	0.274222
-0.25752	0.38586
-0.957193	0.252276
1.14374	0.207383
1.08488	0.221441
-1.18976	0.196541
1.53825	0.122183
0.682617	0.315971
0.268631	0.384734
-0.402936	0.367769
-0.547059	0.343435
1.45146	0.13911
1.00024	0.241868
-1.18492	0.197673
-1.04692	0.230583
0.200845	0.390905
-0.358684	0.374019
1.46822	0.135747
-0.868648	0.273516
-0.0802643	0.397587
0.312325	0.379882
0.203856	0.390667
0.574574	0.338176
1.72966	0.0893696
-0.214185	0.389824
0.610687	0.331015
-0.032807	0.398655
1.9408	0.0606602
-0.302269	0.381058
-0.679879	0.316561
-0.356308	0.374337
-0.0951299	0.397069
0.36319	0.373411
-0.762289	0.298298
-0.194001	0.391434
2.0492	0.0488637
-0.285575	0.382932
1.42634	0.14423
-1.37255	0.155507
-0.4016	0.367967
-1.72059	0.0907782
-0.846286	0.278811
-0.823961	0.284058
0.268187	0.38478
-0.105245	0.396666
1.75272	0.0858523
-1.03927	0.23243
-0.761431	0.298493
0.88969	0.268502
-0.627801	0.327526
0.134812	0.395261
-0.423605	0.364641
-0.875709	0.271837
-0.643265	0.324323
-0.576597	0.337782
1.09665	0.218615
-1.16531	0.202282
-0.725818	0.306503
0.654859	0.321891
-0.389088	0.369792
-0.465832	0.357857
-0.748702	0.301375
-1.09596	0.218781
-0.89586	0.267028
0.234751	0.388029
2.03614	0.0501838
-1.39552	0.150641
0.855803	0.276562
0.193708	0.391456
-0.154331	0.394147
0.99737	0.242563
-0.844824	0.279156
1.2777	0.176333
1.9286	0.0621086
-0.239304	0.38761
1.31263	0.168534
-1.35351	0.159596
-1.05246	0.229246
-1.53877	0.122087
-0.572974	0.338487
-1.08101	0.222369
0.291503	0.382278
0.0321015	0.398664
-0.792718	0.291323
-1.14316	0.207521
-0.841902	0.279845
-0.413257	0.366223
1.11159	0.21504
-0.545948	0.343643
0.38609	0.370222
-0.499473	0.352094
0.132885	0.395363
0.488152	0.354068
-0.639231	0.325163
-1.80748	0.0778772
0.235907	0.387923
-0.407024	0.367161
-1.15007	0.205882
-0.534221	0.345827
-0.233621	0.388132
-0.115311	0.396226
-0.648911	0.323142
-0.432294	0.363288
-0.846795	0.278691
-0.382749	0.370697
0.747241	0.301705
1.16352	0.202705
-0.63705	0.325616
0.72584	0.306498
-0.0133232	0.398834
0.34657	0.37562
-1.51363	0.126861
-1.64188	0.103622
0.472354	0.356764
-0.0644208	0.398043
-0.676813	0.31722
-0.225014	0.388899
-0.212832	0.389937
-0.505178	0.351086
1.20703	0.192515
0.0599917	0.398152
0.641252	0.324742
-0.782531	0.29367
-0.0438905	0.398485
0.288713	0.382587
0.789199	0.292135
-0.45389	0.359828
-0.395619	0.368845
0.457475	0.359241
-1.60144	0.110645
0.393055	0.369218
-1.85196	0.0717905
-1.14224	0.207737
-0.536491	0.345407
-0.00226031	0.398868
2.16625	0.0381802
1.0576	0.228007
-0.159723	0.393814
-0.122858	0.39587
0.344518	0.375887
0.149833	0.394417
-0.423448	0.364665
-0.726461	0.30636
0.0787949	0.397633
-0.241712	0.387386
-2.88893	0.00614529
0.187059	0.391952
1.33296	0.164061
-0.967577	0.249768
1.02528	0.235812
0.750753	0.300912
0.845116	0.279087
0.478525	0.355719
-0.514571	0.349409
1.92109	0.0630127
0.738736	0.303618
1.55985	0.118162
0.73764	0.303863
-0.289048	0.38255
1.25907	0.180549
0.774825	0.295438
0.753897	0.300201
1.12462	0.211928
1.48582	0.132264
0.353969	0.374648
0.35634	0.374333
-0.579941	0.33713
-0.73587	0.30426
-0.0685234	0.397934
1.08473	0.221476
-1.35178	0.159969
-0.850278	0.277868
1.28327	0.17508
-1.90138	0.0654321
0.580656	0.33699
-0.449059	0.360614
-0.0561957	0.39824
-0.239557	0.387587
-1.39714	0.150299
-2.06408	0.0473905
-0.524809	0.347555
-0.0475671	0.398418
0.933457	0.258001
-0.809551	0.287421
0.252106	0.386393
-1.19676	0.194905
-0.555518	0.341837
-1.04808	0.230303
0.031028	0.398677
1.50214	0.129078
0.10485	0.396683
-1.6465	0.102838
-0.619622	0.329201
-0.210758	0.390108
-0.405901	0.367328
0.461669	0.358549
-0.567003	0.339641
0.951562	0.253636
0.473041	0.356648
1.09572	0.218838
0.0616295	0.398113
-1.21092	0.191611
0.311524	0.379977
-0.724777	0.306735
-0.26036	0.385577
-0.392641	0.369278
-0.379473	0.37116
0.176458	0.392708
0.190193	0.39172
1.53221	0.123322
-1.88424	0.0675895
0.503363	0.351408
-0.16982	0.393159
-0.144766	0.394712
-0.743839	0.302471
0.334925	0.377114
-0.540843	0.344598
-0.528708	0.346842
-0.889299	0.268596
-0.227633	0.388668
-0.636869	0.325653
0.718987	0.308019
-1.52175	0.125308
0.442266	0.361707
-1.39304	0.151163
-0.211614	0.390038
1.97149	0.0571248
0.331313	0.377568
1.97934	0.0562466
-0.530369	0.346537
0.527212	0.347116
0.0391376	0.398564
1.49953	0.129584
-0.178369	0.392575
-1.12758	0.211223
-0.126764	0.395678
0.73247	0.30502
0.120611	0.395979
-1.72178	0.0905917
0.887701	0.268977
-0.446874	0.360967
0.309887	0.38017
-1.53885	0.122072
-0.221372	0.389215
-0.515025	0.349327
-0.369561	0.372541
-0.526357	0.347272
0.185838	0.392041
2.09379	0.0445523
-0.454262	0.359767
-0.214683	0.389783
1.01378	0.238592
0.238609	0.387675
-0.921189	0.260953
0.362584	0.373493
1.1062	0.216327
-1.23399	0.186284
-0.757332	0.299423
0.335763	0.377008
0.591051	0.334944
0.195063	0.391353
0.235732	0.387939
0.638428	0.32533
-0.289632	0.382485
0.982004	0.24628
-0.0211371	0.39878
-0.555598	0.341822
-0.143257	0.394797
1.27115	0.177811
-0.340323	0.376427
-0.778777	0.294532
-0.00901188	0.398853
1.08845	0.220582
-0.452179	0.360107
2.95487	0.0050683
1.46136	0.137119
0.107358	0.396577
1.48839	0.131759
1.40939	0.147738
-0.0234639	0.39876
0.963309	0.250799
-0.579474	0.337221
-0.933508	0.257989
0.0884349	0.397313
-1.19141	0.196155
0.0599331	0.398154
0.52218	0.348033
1.22121	0.189228
2.47288	0.0187475
-0.562668	0.340473
-0.542375	0.344312
1.1938	0.195596
1.3418	0.162133
0.753274	0.300343
-2.58346	0.0141753
-0.7726	0.295946
2.60817	0.0132945
0.116816	0.396157
0.949918	0.254032
-0.350836	0.375062
-0.18402	0.392173
-1.45082	0.13924
0.300668	0.381242
0.98485	0.245592
1.53505	0.122786
-0.277644	0.383788
-0.301346	0.381164
-1.50221	0.129064
1.58694	0.113232
0.900667	0.265877
1.45026	0.139352
-1.50962	0.127633
0.648179	0.323295
0.168309	0.39326
0.19841	0.391095
-0.40879	0.366896
-1.26368	0.179503
0.786617	0.29273
-1.12807	0.211108
-0.0404714	0.398543
0.508577	0.350482
2.53589	0.016011
-1.16009	0.203513
0.0995003	0.3969
0.174128	0.392868
-1.64475	0.103135
0.0517054	0.398337
-0.216379	0.38964
-0.746882	0.301786
0.654483	0.32197
0.955248	0.252746
1.471	0.135195
-2.16647	0.0381623
-1.57766	0.114908
0.303458	0.38092
-1.33988	0.162551
-1.28402	0.174912
0.772943	0.295868
0.832086	0.282153
-0.920502	0.261118
-1.38525	0.152806
1.17051	0.201057
0.488902	0.353938
-0.254704	0.386139
0.951526	0.253644
-0.804173	0.288671
-0.567158	0.339611
1.0233	0.236291
-1.32661	0.165453
0.384207	0.37049
-0.50243	0.351572
0.724142	0.306876
-0.310127	0.380142
0.784811	0.293146
0.585687	0.336003
-0.509848	0.350255
-0.12506	0.395762
0.686524	0.315127
-1.60096	0.110731
-1.91445	0.0638205
0.717963	0.308246
0.747047	0.301749
-1.03995	0.232267
-1.42866	0.143753
-1.32326	0.166188
-0.862392	0.275001
0.0515665	0.398339
0.302711	0.381007
-0.136485	0.395172
-0.193812	0.391448
-1.83143	0.0745572
1.30402	0.170444
-0.767663	0.297074
0.62073	0.328975
-0.920443	0.261132
-0.212757	0.389943
-0.496314	0.352648
-0.421542	0.364959
0.392097	0.369357
1.42884	0.143717
-1.37346	0.155313
-1.25091	0.182409
0.435886	0.362722
-0.556362	0.341677
0.0473611	0.398422
2.09693	0.0442596
-0.999909	0.241949
1.03004	0.234662
-1.6089	0.109328
-0.884768	0.269678
-0.915473	0.262326
-1.36444	0.157242
0.863102	0.274832
1.52796	0.124127
0.863748	0.274679
0.965095	0.250367
0.493122	0.353205
-1.06562	0.226073
0.33144	0.377552
-0.563171	0.340377
0.0936779	0.397123
-2.39376	0.0227276
-0.785101	0.293079
0.25966	0.385647
0.207845	0.390346
-0.56957	0.339145
-1.35778	0.158674
0.127193	0.395656
0.506053	0.350931
-0.200825	0.390907
-0.226643	0.388755
1.0621	0.226923
-0.735871	0.30426
0.732515	0.30501
-1.00204	0.241432
-1.35521	0.159228
0.782981	0.293567
0.16871	0.393233
-0.473446	0.35658
0.0105586	0.398847
0.348653	0.375348
0.69919	0.312374
2.39955	0.0224144
-1.17249	0.20059
1.95646	0.0588366
0.250193	0.386579
-1.0541	0.22885
-0.0469872	0.398429
-0.147546	0.394551
-0.22494	0.388905
-0.486059	0.354429
-0.297212	0.381636
-0.306486	0.380569
-0.717644	0.308317
-1.74031	0.0877327
-0.0936202	0.397125
-0.996046	0.242883
-0.638232	0.32537
0.114988	0.396241
-0.910749	0.26346
2.0722	0.0466016
-0.966391	0.250054
0.0854383	0.397416
-0.179076	0.392525
1.35559	0.159146
1.27937	0.175957
1.21947	0.189632
-0.645032	0.323954
0.97234	0.248616
1.11032	0.215342
-0.518965	0.348616
-1.50473	0.128577
-1.79417	0.0797665
1.04781	0.230369
1.69931	0.0941417
-1.24482	0.183799
0.168859	0.393223
0.366763	0.372925
-1.8947	0.0662673
-0.0276622	0.398717
-1.70606	0.0930667
0.308424	0.380342
0.537222	0.345271
0.992939	0.243635
2.50961	0.0171085
-0.33245	0.377425
-0.0646799	0.398036
-0.686034	0.315233
0.594963	0.334168
-0.0165535	0.398815
0.459747	0.358866
-1.74325	0.0872853
-0.320768	0.378868
-0.919535	0.26135
0.0032398	0.398867
-0.413461	0.366192
-0.475122	0.356297
0.66095	0.320604
-0.628049	0.327475
0.705258	0.311046
-0.791538	0.291595
0.332812	0.37738
